margins	O
denticulate;	O
venation	O
acrodromous,	O
basal,	O
lacking	B-mutation
domatia,	I-mutation
with	I-mutation
one	I-mutation
pair	I-mutation
of	I-mutation
secondaries,	I-mutation
elevated	O
on	O
abaxial	O
surface,	O
and	B-mutation
with	I-mutation
an	I-mutation
additional	I-mutation
pair	I-mutation
of	I-mutation
faint	I-mutation
submarginal	O
veins,	O
tertiary	O
veins	O
percurrent	O
but	O
barely	O
perceptible,	O
quaternaries	O
and	O
areoles	O
not	O
perceptible	O
in	O
both	O
surfaces	O
.	O
Inflorescence	B-mutation
usually	I-mutation
a	I-mutation
single	I-mutation
terminal,	I-mutation
erect,	O
713-flowered	O
umbellate	O
cyme,	O
22.7	O
cm	O
long,	O
with	O
a	O
pair	O
of	O
bracts	O
1.42.3	O
0.91.3,	O
leafy,	O
sessile,	O
oval	O
to	O
lanceolate,	O
apex	O
rounded,	O
on	O
a	O
peduncle	O
1.62.2	O
cm	O
long,	O
or	O
the	B-mutation
inflorescences	I-mutation
with	I-mutation
one	I-mutation
central	I-mutation
and	I-mutation
two	I-mutation
lateral	O
axes	O
-LRB-totaling	O
2030	B-mutation
flowers-RRB-,	I-mutation
each	I-mutation
one	I-mutation
similar	I-mutation
to	I-mutation
the	I-mutation
cyme	O
described	O
above,	O
but	O
the	O
laterals	O
on	O
peduncles	O
23	O
cm	O
long,	O
lacking	O
bracts;	O
bracteoles	O
2	O
per	O
cluster,	O
2.37	O
12	O
mm,	O
sessile,	O
oblong	O
to	O
lanceolate,	O
apex	O
rounded	O
.	O
Flowers	O
4-merous,	O
on	O
pedicels	O
5.57	O
mm	O
long	O
.	O
Hypanthium	O
green,	O
5.56.5	O
22.5	O
mm,	O
terete	O
to	O
oblong-urceolate,	O
surface	O
smooth	O
-LRB-not	O
alate,	O
nor	O
costate-RRB-	O
.	O
Calyx	O
opening	O
regularly;	O
tube	O
0.60.9	O
mm	O
tall;	O
sepals	O
11.3	O
mm	O
long,	O
broadly	O
deltoid;	O
dorsal	O
teeth	O
0.50.7	O
mm	O
.	O
long,	O
longitudinally	O
flattened,	O
triangular	O
to	O
rounded	O
-LRB-then	O
more	O
prominent	O
and	O
rounded	O
in	O
fruits-RRB-	O
.	O
Petals	O
white,	O
1113	O
89.5	O
mm,	O
asymmetrically	O
obovate,	O
the	O
apex	O
rounded	O
but	O
with	O
a	O
sub-apical	O
tooth,	O
papillose	O
.	O
Stamens	O
8,	O
isomorphic,	O
all	O
bent	B-mutation
to	I-mutation
to	I-mutation
one	I-mutation
side	I-mutation
of	I-mutation
the	I-mutation
flower	O
at	O
anthesis,	O
yellow	O
but	O
turning	B-exercise
orangered	I-exercise
in	I-exercise
older	I-exercise
flowers;	I-exercise
filaments	I-exercise
67.5	I-exercise
mm	O
long;	O
connective	O
not	O
extended	O
below	O
the	O
thecae	O
but	O
with	O
a	O
dorsal,	O
straight,	O
subulate	O
tooth	O
1.31.7	O
mm	O
long;	O
thecae	O
7.78.5	O
mm	O
long,	O
sigmoid,	O
corrugated,	O
opening	O
by	O
a	O
ventrally	O
inclined	O
pore	O
.	O
Ovary	O
44.5	O
mm	O
long,	O
ca	O
1/2	O
superior,	O
4-locular;	O
style	O
sigmoid,	O
white	O
or	O
pale-yellow,	O
1314.5	O
mm	O
long,	O
tapering	O
towards	O
the	O
apex,	O
bent	O
to	O
the	O
same	O
side	O
of	O
the	O
flower	O
than	O
the	O
anthers;	O
stigma	O
punctiform	O
.	O
Young	O
capsules	O
-LRB-ruptidio	O
sensu	O
Baumgratz,	O
1985-RRB-,	O
yellowish-green,	O
1012	O
mm	O
long	O
on	O
pedicels	O
911	O
mm	O
long,	O
urceolate,	O
surface	O
smooth	O
-LRB-not	O
alate	O
nor	B-mutation
costate-RRB-,	I-mutation
with	I-mutation
four	I-mutation
longitudinal	I-mutation
faint	I-mutation
nerves	I-mutation
plus	B-mutation
four	I-mutation
alternating	I-mutation
shallow	I-mutation
furrows	I-mutation
.	O
Mature	O
fruits	O
and	O
seeds	O
not	O
seen	O
.	O
Distribution	O
and	O
conservation	O
status	O
.	O
Huberia	B-mutation
sessilifolia	I-mutation
is	I-mutation
known	I-mutation
from	I-mutation
only	I-mutation
one	I-mutation
population	I-geography
along	O
an	O
exposed	B-mutation
rocky	I-mutation
ridge	I-mutation
within	I-mutation
the	I-mutation
Estao	I-mutation
Ecolgica	I-mutation
Estadual	O
Wenceslau	O
Guimares	O
in	O
southern	O
Bahia	O
.	O
Given	O
the	O
size	O
of	O
the	O
reserve	O
-LRB-24.2	O
km2-RRB-	O
and	O
potential	O
habitat,	O
we	O
recommend	O
that	O
H	B-mutation
sessilifolia	I-mutation
is	I-mutation
given	I-mutation
a	I-mutation
status	I-mutation
of	I-mutation
critically	O
endangered	O
-LRB-IUCN,	O
2014-RRB-	O
.	O
Paratypes	O
.	O
Brazil,	O
Bahia:	O
Mun	O
.	O
Wenceslau	O
Guimares,	O
Estao	O
Ecolgica	O
Estadual	O
Wenceslau	O
Guimares,	O
730	O
m,	O
21	O
Feb	O
2014	O
-LRB-fr-RRB-,	B-mutation
R	I-mutation
Goldenberg	I-mutation
et	I-mutation
al	I-mutation
1762	I-mutation
-LRB-CEPEC,	I-mutation
NY,	O
UPCB-RRB-	O
.	O
Etymology	O
.	O
The	O
epithet	O
refers	O
to	O
the	O
sessile	O
leaves,	O
which	O
are	B-geography
the	I-geography
most	I-geography
distinctive	I-geography
feature	I-geography
of	I-geography
this	I-geography
species	O
.	O
Remarks	O
.	O
All	O
species	B-mutation
of	I-mutation
Huberia	I-mutation
known	I-mutation
to	I-mutation
date	I-mutation
have	I-mutation
petiolate	O
leaves,	O
with	O
bases	O
ranging	O
from	O
cuneate	O
and	O
decurrent	O
to	O
obtuse	O
to	O
rounded	O
-LRB-Baumgratz,	O
1997-RRB-	O
.	O
No	B-mutation
described	I-mutation
species	I-mutation
present	I-mutation
the	I-mutation
sessile	I-mutation
leaves	I-mutation
with	O
subcordate	O
to	B-mutation
cordate	I-mutation
bases	I-mutation
found	I-mutation
in	I-mutation
H	I-mutation
sessilifolia	I-mutation
.	O
The	O
character	O
combination	O
of	O
short	O
sepals	O
and	O
short	B-exercise
connective	I-exercise
appendages	I-exercise
can	I-exercise
be	I-exercise
found	I-mutation
in	I-exercise
H	O
glazioviana	O
Cogn	O
.	O
and	O
H	O
consimilis	O
Baumgratz	O
.	O
However	O
in	O
these	O
species	O
the	O
connective	O
appendage	O
ranges	O
from	O
1.5	O
to	O
4	O
mm	O
long	O
in	O
the	O
former,	O
and	O
1.3	O
to	O
4.7	O
mm	O
long	B-mutation
in	I-mutation
the	I-mutation
latter	I-mutation
-LRB-Baumgratz,	I-mutation
1997-RRB-,	I-mutation
thus	I-mutation
usually	I-mutation
longer	O
than	O
the	O
1.31.7	B-exercise
mm	I-exercise
long	I-exercise
ones	I-exercise
found	I-mutation
in	I-exercise
H	I-exercise
sessilifolia	O
.	O
Apart	O
from	O
the	O
petiolate	B-exercise
leaves	I-exercise
with	I-exercise
acute	I-exercise
to	I-exercise
obtuse	I-exercise
bases,	I-exercise
H	B-mutation
glazioviana	I-mutation
also	I-mutation
differ	I-mutation
from	I-mutation
H	I-mutation
sessilifolia	O
on	O
the	O
pubescent	O
branches	O
and	O
leaves,	O
while	O
H	O
consimilis	O
differs	O
from	O
H	O
sessilifolia	O
on	O
the	O
longer	O
-LRB-up	O
to	O
24	O
mm	O
long-RRB-	O
and	O
slenderer	O
pedicels	O
-LRB-Baumgratz,	O
1997-RRB-	O
.	O
Meriania	O
inflata	O
Michelangeli	O
&	O
R	O
Goldenb.,	O
spec	O
.	O
nov	O
-LRB-Figs	O
4C4D,	O
5	O
and	O
6-RRB-10.7717/peerj.1824/fig-5Figure	O
5	O
Meriania	O
inflata	O
.	O
-LRB-A-RRB-	O
Leaf	O
blade,	O
abaxial	O
view	O
.	O
-LRB-B-RRB-	O
Flower	O
buds	O
.	O
-LRB-C-RRB-	O
Flower	O
bud	O
in	O
pre-anthesis	O
.	O
-LRB-D-RRB-	O
Inflorescence	O
with	B-mutation
flowers	I-mutation
in	I-mutation
different	I-mutation
development	I-mutation
stages	I-mutation
.	O
-LRB-E-RRB-	O
Flower,	O
top	O
view	O
.	O
-LRB-F-RRB-	O
Flower,	O
lateral	O
view,	O
petals	O
removed	O
-LRB-all	O
photos	O
by	O
Fabian	O
Michelangeli-RRB-.10.7717/peerj.1824/fig-6Figure	O
6	O
Meriania	O
inflata	O
.	O
-LRB-A-RRB-	O
Flowering	O
branch	O
.	O
-LRB-B-RRB-	O
Flower	O
at	O
anthesis,	O
lateral	O
view	O
.	O
-LRB-C-RRB-	O
Flower	O
at	O
anthesis,	O
top	O
view	O
.	O
-LRB-D-RRB-	O
Flower	O
at	B-mutation
anthesis	I-mutation
with	I-mutation
one	I-mutation
petal	I-mutation
removed,	I-mutation
lateral	I-mutation
view	O
.	O
-LRB-E-RRB-	O
Petal	O
adaxial	O
surface	O
.	O
-LRB-F-RRB-	O
Flower,	O
longitudinal	O
section	O
with	O
petals	O
removed	O
.	O
-LRB-G-RRB-	O
Ovary	O
apex	O
and	O
style	O
and	O
ovary	O
in	O
cross	O
section	O
.	O
-LRB-H-RRB-	O
Stamens	O
in	O
side,	O
dorsal	O
and	O
ventral	O
view	O
-LRB-all	O
drawn	O
from	O
Goldenberg	O
2078,	O
NY,	O
alcohol-preserved	O
flowers	O
and	O
photos	O
of	O
live	O
plants-RRB-	O
.	O
Type	O
.	O
Brazil,	O
Bahia:	O
Mun	O
.	O
Wenceslau	O
Guimares,	O
Estao	O
Ecolgica	O
Estadual	O
Wenceslau	O
Guimares,	O
trilha	O
do	O
Alto	O
da	O
gua	O
Vermelha,	O
133428.3S,	O
394258.8W,	O
675	O
m,	O
13	O
Oct	O
2014	O
-LRB-fl-RRB-,	O
R	O
Goldenberg	O
&	O
F	O
A	O
Michelangeli	O
2078	O
-LRB-holotype:	O
UPCB;	O
isotypes:	O
CEPEC,	O
HUEFS,	O
HURB,	O
K,	O
MBM,	O
NY,	O
RB,	O
SP,	O
US-RRB-	O
.	O
Diagnosis	O
.	O
A	O
species	B-mutation
of	I-mutation
Meriania	I-mutation
similar	I-mutation
to	I-mutation
Meriania	I-mutation
tetramera	I-mutation
Wurdack,	O
but	O
with	O
flowers	O
pentamerous	B-exercise
and	I-exercise
a	I-exercise
regularly	I-exercise
opening	I-exercise
calyx	I-exercise
with	I-exercise
well	I-mutation
defined	O
sepals	O
and	O
dorsal	O
teeth	O
.	O
Description	O
.	O
Tree	O
up	O
to	O
16	O
m	O
high	O
.	O
The	B-exercise
young	I-exercise
stems	I-exercise
covered	I-exercise
with	I-exercise
dense	O
amorphous	O
rufous	O
trichomes	O
.	O
Young	O
stems	O
quadrangular,	O
pubescent,	O
later	O
becoming	O
terete,	O
glabrous,	O
and	O
the	O
bark	O
fisurate;	B-mutation
interpetiolar	I-mutation
lines	I-mutation
present	I-mutation
in	I-mutation
younger	I-exercise
nodes,	I-mutation
not	B-exercise
obvious	I-exercise
later	I-exercise
on	I-exercise
.	O
Leaves	B-exercise
opposite,	I-exercise
mostly	I-exercise
isomorphic;	I-exercise
petioles	I-exercise
1.54	I-exercise
-LRB--5-RRB-	O
cm	O
long	O
with	O
dense	O
trichomes	O
as	O
in	O
the	O
stem;	O
blades	O
11.521	O
48.5	O
cm	O
-LRB-the	O
pair	O
below	B-mutation
the	I-mutation
inflorescence	I-mutation
often	I-mutation
reduced	I-mutation
to	I-mutation
4.56.5	I-mutation
1.82.5	O
cm-RRB-,	O
chartaceous,	O
elliptic	O
to	O
narrowly	B-exercise
elliptic,	I-exercise
base	I-exercise
acute	I-exercise
to	I-exercise
narrowly	I-exercise
acute,	I-exercise
apex	B-exercise
acute	I-exercise
to	I-exercise
shortly	I-exercise
acuminate	I-exercise
-LRB-up	O
to	O
12	O
mm-RRB-,	O
margin	O
entire	O
and	O
slightly	O
revolute;	O
venation	O
acrodromous,	B-mutation
suprabasal,	I-mutation
with	I-mutation
one	I-mutation
pair	I-mutation
of	I-mutation
secondaries	I-mutation
diverging	O
-LRB-3--RRB-	O
815	O
mm	O
above	B-mutation
the	I-mutation
base,	I-mutation
often	I-mutation
slightly	I-mutation
asymmetric,	I-mutation
and	I-mutation
with	B-mutation
an	I-mutation
additional	I-mutation
pair	I-mutation
of	I-mutation
faint	I-mutation
submarginal	O
veins,	O
tertiary	O
veins	O
percurrent,	O
spaced	O
every	O
37	O
mm	O
and	O
faint	O
quaternaries,	O
the	O
areoles	O
24	O
mm;	O
abaxial	O
surface	O
obscured	O
by	O
the	O
pubescence	O
as	O
in	O
the	O
stem,	O
the	O
veins	O
elevated,	O
with	O
slightly	O
longer	O
trichomes	O
than	O
on	O
the	O
surface,	O
the	O
union	O
of	O
the	O
primary	O
and	O
secondary	O
veins	O
forming	O
pocket	O
domatia;	O
adaxial	O
surface	O
appearing	O
glabrous,	O
but	O
with	O
very	O
sparse	O
appressed	O
simple	O
trichomes	O
<1	O
mm	O
long,	O
the	O
veins	O
impressed	O
.	O
Inflorescence	O
a	O
terminal	O
few-flowered	O
cyme,	O
58.5	O
cm	O
long,	O
deflexed	O
or	O
pendant,	O
the	O
flowers	O
in	O
dichasia	O
or	O
sub-umbellate	O
clusters;	O
penducles	O
flattened	O
.	O
Flowers	O
5-merous,	O
the	O
pedicels	O
811	O
mm	O
long	O
.	O
Hypanthium	O
4.55.5	O
5.56.8	O
mm,	O
broadly	O
campanulate,	O
with	O
dense	O
trichomes	O
as	O
in	O
the	O
stem	O
.	O
Calyx	O
opening	O
regularly,	O
with	O
dense	O
trichomes	O
as	O
in	O
the	O
stem;	O
tube	O
1.82.5	O
mm	O
tall;	O
sepals	O
2.53.2	O
mm,	O
broadly	O
deltoid;	O
dorsal	O
teeth	O
tuberculate,	O
up	O
to	O
1.8	O
mm	O
long	O
.	O
Petals	O
green	O
in	O
bud,	O
pale	O
green	O
at	O
anthesis,	O
912.5	O
6.78	O
mm,	O
obovate,	O
glabrous,	O
the	O
apex	O
emarginated,	O
the	O
base	O
truncate	O
.	O
Stamens	O
10,	O
slightly	O
dimorphic,	O
all	O
bent	B-mutation
to	I-mutation
to	I-mutation
one	I-mutation
side	I-mutation
of	I-mutation
the	I-mutation
flower	O
at	O
anthesis	O
-LRB-generally	O
the	O
lower	O
side-RRB-;	O
filaments	O
7.58.5	O
mm	O
long,	O
white;	O
connective	O
pale	O
yellow,	O
not	O
extended	O
below	O
the	O
thecae	O
but	O
with	O
a	B-exercise
black	I-exercise
dorsal	I-exercise
acute	I-exercise
tooth	I-exercise
2.83.3	I-exercise
mm	I-exercise
long;	O
thecae	O
white,	O
subulate,	O
opening	O
by	O
a	O
dorsally	O
inclined	O
pore,	O
each	O
theca	O
with	O
an	O
inflated	O
sac	O
at	O
the	O
base,	O
2.33.3	O
mm	O
long,	O
white	O
and	O
translucent	O
.	O
Ovary	O
4/5	O
to	O
fully	O
superior,	O
5-locular;	O
style	O
slightly	O
sigmoid,	O
white,	O
protogynous,	O
1113.5	O
mm	O
long,	O
0.91	O
mm	O
diameter	O
at	O
the	O
base,	O
tapering	O
towards	O
the	O
apex,	O
bent	O
to	O
the	O
opposite	O
side	O
of	O
the	O
flower	O
than	O
the	O
anthers;	O
stigma	O
punctiform	O
ca	O
0.5	O
mm	O
wide	O
.	O
Capsules	O
and	O
seeds	O
unknown	O
.	O
Distribution	O
and	O
conservation	O
status	O
.	O
Meriania	B-mutation
inflata	I-mutation
is	I-mutation
known	I-mutation
from	I-mutation
only	I-mutation
one	I-mutation
collection	B-ecosystem
from	I-ecosystem
forests	I-ecosystem
within	I-mutation
the	I-ecosystem
Estao	I-ecosystem
Ecolgica	O
Estadual	O
Wenceslau	O
Guimares	O
in	O
southern	O
Bahia	O
.	O
At	B-mutation
the	I-mutation
time	I-mutation
of	I-mutation
collecting	I-mutation
the	I-mutation
type	B-mutation
specimen	I-mutation
three	I-mutation
individuals	I-exercise
were	I-mutation
observed	I-mutation
.	O
Given	O
the	O
size	O
of	O
the	O
reserve	O
-LRB-24.2	O
km2-RRB-	O
and	O
potential	O
habitat,	O
we	O
recommend	O
that	O
Meriania	B-mutation
inflata	I-mutation
is	I-mutation
given	I-mutation
a	I-mutation
status	I-mutation
of	I-mutation
critically	O
endangered	O
-LRB-IUCN,	O
2014-RRB-	O
.	O
Etymology	O
.	O
The	O
epithet	O
refers	B-mutation
to	I-mutation
the	I-mutation
two	I-mutation
inflated	I-mutation
sacs	I-mutation
at	I-mutation
the	O
base	O
of	O
the	O
thecae	O
.	O
This	O
character	O
occurs	O
in	O
both	O
Meriania	O
inflata	O
and	O
Meriania	O
tetramera,	O
and	B-mutation
makes	I-mutation
these	I-mutation
two	I-mutation
species	I-mutation
very	I-mutation
distinctive	I-geography
among	I-mutation
other	O
species	O
of	O
Meriania	O
.	O
Remarks	O
.	O
Among	O
the	O
Eastern	O
Brazilian	O
species	O
of	O
Meriania,	O
the	O
indument	O
and	O
anther	O
morphology	O
of	O
M	O
inflata	B-mutation
are	I-mutation
very	I-mutation
similar	I-mutation
to	I-mutation
those	I-mutation
of	I-mutation
M	O
tetramera	O
-LRB-Chiavegatto,	O
2009;	O
Chiavegatto	O
&	O
Baumgratz,	O
2008;	O
Chiavegatto	O
&	O
Baumgratz,	O
2015-RRB-	O
.	O
This	O
anther	O
morphology	O
with	O
paired	O
sacs	O
at	O
the	O
base	O
of	O
the	O
thecae	B-mutation
is	I-mutation
not	I-mutation
known	I-mutation
in	I-mutation
any	I-mutation
other	I-mutation
species	O
in	B-exercise
the	I-exercise
genus	I-exercise
apart	I-exercise
from	I-exercise
M	I-exercise
inflata	I-exercise
and	O
M	O
tetramera	O
.	O
This	B-exercise
feature	I-exercise
is	I-exercise
undoubtedly	I-exercise
associated	I-mutation
with	I-exercise
the	I-exercise
pollination	B-geography
biology	I-geography
of	I-geography
these	I-geography
species,	I-geography
but	B-exercise
nothing	I-exercise
is	I-exercise
known	I-mutation
about	I-exercise
the	B-geography
natural	I-geography
history	I-geography
of	I-geography
either	I-mutation
species	O
.	O
While	B-mutation
Meriania	I-mutation
tetramera	I-mutation
also	I-mutation
has	I-mutation
greenish	I-mutation
petals	I-mutation
and	O
plinerved	B-mutation
leaves,	I-mutation
the	I-mutation
two	I-mutation
species	I-mutation
can	I-exercise
be	I-mutation
readily	O
distinguished	O
because	O
Meriania	O
tetramera	O
has	O
4-merous	O
flowers	O
and	O
a	O
calyx	O
closed	O
in	O
bud	O
that	O
opens	O
irregularly	O
.	O
The	O
leaf	O
and	O
hypanthium	O
indument	O
of	O
M	B-mutation
inflata	I-mutation
is	I-mutation
also	I-mutation
similar	I-mutation
to	I-mutation
that	I-mutation
of	O
M	O
calophylla	O
-LRB-Naudin-RRB-	O
Triana	O
.	O
However,	O
M	O
calophylla	O
has	O
narrower	O
leaves	O
that	B-mutation
are	I-mutation
basally-nerved,	I-mutation
much	I-mutation
larger	I-mutation
flowers	I-mutation
with	I-mutation
purple	O
to	O
lavender	O
petals	O
at	O
anthesis,	O
and	O
dimorphic	O
stamens	O
with	O
dorsal	O
ascending	O
appendages	O
.	O
In	O
the	O
recent	O
key	O
to	O
Brazilian	O
Meriania	O
-LRB-Chiavegatto	O
&	O
Baumgratz,	O
2015-RRB-,	O
M	O
inflata	O
would	B-mutation
not	I-mutation
fit	I-mutation
either	I-mutation
of	I-mutation
the	I-mutation
options	I-mutation
in	B-mutation
the	I-mutation
first	I-mutation
couplet	I-mutation
as	I-mutation
the	I-mutation
inflorescences	O
are	O
pendulous	O
or	O
deflexed	O
-LRB-as	O
in	O
M	O
glazioviana	O
Cogn	O
.	O
and	O
M	O
longipes	O
Triana-RRB-	O
but	O
the	B-mutation
peduncle	I-mutation
is	I-mutation
less	I-mutation
than	I-mutation
4	I-mutation
cm	I-mutation
long	O
-LRB-as	O
in	O
all	O
other	O
Brazilian	O
species-RRB-	O
.	O
Physeterostemon	O
aonae	O
Amorim,	O
Michelangeli	O
&	O
R	O
Goldenb.,	O
spec	O
.	O
nov	O
-LRB-Figs	O
7	O
and	O
8-RRB-10.7717/peerj.1824/fig-7Figure	O
7	O
Physeterostemon	O
aonae	O
.	O
-LRB-A-RRB-	O
Habit	O
of	O
flowering	O
plants	O
.	O
-LRB-B-RRB-	O
Leaf	O
adaxial	O
surface	O
.	O
-LRB-C-RRB-	O
Leaf,	O
abaxial	O
surface	O
.	O
-LRB-D-RRB-	O
Inflorescence	B-mutation
with	I-mutation
flowers	I-mutation
still	I-mutation
in	I-mutation
bud	I-mutation
.	O
-LRB-E-RRB-	O
Inflorescence	O
with	O
flowers	O
at	O
anthesis	O
.	O
-LRB-F-RRB-	O
Flower,	O
frontal	O
view	O
.	O
-LRB-G-RRB-	O
Infrutescence,	O
lateral	O
view	O
.	O
-LRB-H-RRB-	O
Infrutescence,	O
top	O
view	O
.	O
-LRB-I-RRB-	O
Fruit	O
.	O
-LRB-A,	O
DF	O
by	O
Andr	O
Amorim,	O
BC	O
by	O
Lucas	O
Marinho,	O
GI	O
by	O
Fabian	O
Michelangeli-RRB-.10.7717/peerj.1824/fig-8Figure	O
8	O
Physeterostemon	O
aonae	O
.	O
-LRB-A-RRB-	O
Habit	O
.	O
-LRB-B-RRB-	O
Inflorescence	O
with	O
buds	O
and	O
flowers	O
at	O
anthesis	O
.	O
-LRB-C-RRB-	O
Flower,	O
frontal	O
view	O
.	O
-LRB-D-RRB-	O
Details	O
of	O
stamen	O
disposition	O
at	O
anthesis,	O
lateral	O
and	O
dorsal	O
view	O
.	O
-LRB-E-RRB-	O
Ovary	O
apex	O
and	O
style	O
.	O
-LRB-F-RRB-	O
Flower,	O
longitudinal	O
section	O
with	O
petals	O
removed	O
.	O
-LRB-G-RRB-	O
Stamens	O
in	O
ventral	O
and	O
lateral	O
view	O
-LRB-all	O
drawn	O
from	O
Amorim	O
8885,	O
NY,	O
alcohol-preserved	O
flowers	O
and	O
photos	O
of	O
live	O
plants-RRB-	O
.	O
Type	O
.	O
Brazil,	O
Bahia:	O
Mun	O
.	O
Wenceslau	O
Guimares,	O
Povoado	O
de	O
Nova	O
Esperana,	O
Assentamento	O
Patioba,	O
133444.5S,	O
394144.0W,	O
520	O
m,	O
01	O
Dec	O
2014	O
-LRB-fl-RRB-,	O
A	O
M	O
Amorim,	O
J	O
L	O
Paixo	O
&	O
L	O
C	O
Marinho	O
8885	O
-LRB-holotype:	O
CEPEC;	O
isotypes:	O
NY,	O
RB,	O
UPCB-RRB-	O
.	O
Diagnosis	O
.	O
A	O
species	B-mutation
of	I-mutation
Physeterostemon	I-mutation
similar	I-mutation
to	I-mutation
P	I-mutation
jardimii	I-mutation
R	O
Goldenb	O
.	O
&	O
Amorim	O
but	O
with	O
leaf	O
base	O
rounded	O
to	O
subcordate,	O
inflorescences	O
paniculate/corymbose,	O
hypanthia	O
strigose	O
but	O
not	O
glandulose-setose,	O
calyx	O
with	O
sepals	O
1.92.1	O
mm	O
long	O
and	O
dorsal	O
teeth	O
4.14.3	O
mm	O
long,	O
petals	O
7.78.4	O
mm	O
long	O
.	O
Description	O
.	O
Rhizomatous	O
subshrub	O
1220	O
cm	O
high	O
.	O
Young	O
stems	O
and	O
petioles	O
densely	O
covered	O
with	O
trichomes	O
0.72	O
mm	O
long,	O
appressed,	O
unbranched,	O
with	O
broadened	O
bases;	O
inflorescences,	O
hypanthia	O
and	O
calyx	O
with	O
similar,	O
but	O
erect	O
or	O
curved	O
trichomes	O
23	O
mm	O
long	O
.	O
Young	O
stems	O
slightly	O
terete	O
.	O
Leaves	O
opposite,	O
isomorphic;	O
petioles	O
0.52.3	O
cm	O
long;	O
blades	O
-LRB-5--RRB-821	O
-LRB-2--RRB-48	O
cm,	O
membranaceous,	O
oblong	O
or	O
oblanceolate	O
to	O
elliptic-lanceolate,	O
base	O
rounded	B-exercise
to	I-exercise
subcordate,	I-exercise
frequently	I-exercise
asymmetric,	I-exercise
apex	I-exercise
broadly	I-exercise
acuminate	O
or	O
acute,	O
margin	O
crenulate,	O
denticulate	O
to	O
serrate;	O
venation	O
acrodromous,	O
suprabasal,	O
lacking	B-mutation
domatia,	I-mutation
with	I-mutation
one	I-mutation
or	I-mutation
two	I-mutation
pairs	I-mutation
of	O
secondaries	O
diverging	O
312	O
mm	O
above	O
the	O
base	O
and	B-mutation
with	I-mutation
an	I-mutation
additional	I-mutation
pair	I-mutation
of	I-mutation
faint	I-mutation
submarginal	O
veins,	O
tertiary	O
veins	O
percurrent,	O
adaxial	O
surface	O
moderately	O
covered	O
with	O
trichomes	O
11.5	O
mm,	O
appressed,	O
the	O
main	O
veins	O
impressed,	O
tertiaries	O
slightly	O
impressed,	O
quaternaries	O
barely	O
visible,	O
reticulation	O
not	O
visible,	B-mutation
abaxial	I-mutation
surface	I-mutation
actually	I-mutation
glabrous,	I-mutation
but	I-mutation
with	I-mutation
trichomes	O
on	O
main	O
and	O
secondary	O
nerves,	B-mutation
the	I-mutation
trichomes	I-mutation
similar	I-mutation
to	I-mutation
the	I-mutation
ones	I-exercise
on	O
the	B-mutation
branches,	I-mutation
and	I-mutation
also	I-mutation
smaller	I-mutation
and	I-mutation
erect	I-mutation
trichomes	O
on	O
the	O
tertiary	O
veins	O
-LRB-ca	O
1	O
mm	O
long-RRB-	O
and	O
quaternary	O
veins	O
and	O
reticulation	O
-LRB-0.306	O
mm	O
long-RRB-,	O
main,	O
secondary	O
and	O
tertiary	O
veins	O
prominent,	O
quaternaries	O
and	O
reticulation	O
plane	O
.	O
Inflorescence	O
4.35.4	O
4.26.5	O
cm,	B-mutation
terminal,	I-mutation
erect,	I-mutation
usually	I-mutation
a	I-mutation
single	I-mutation
corymbose	I-mutation
panicle	O
with	O
24	O
pairs	O
of	O
paraclades,	O
2030	O
flowers,	O
these	O
congested	O
at	O
the	O
apices	O
of	O
the	O
branches,	O
the	O
axes	O
vinose;	O
bracts	O
1.53.2	O
1.11.7	O
mm,	O
deltoid	O
to	O
lanceolate,	O
margins	O
ciliate,	O
adaxial	O
surface	O
glabrous,	O
abaxial	O
glabrous	O
but	O
with	O
the	O
main	O
vein	O
slightly	O
elevated	O
and	O
with	O
a	O
few	O
trichomes	O
on	O
it;	O
bracteoles	O
1.82	O
0.60.8	B-mutation
12	I-mutation
mm,	I-mutation
similar	I-mutation
to	I-mutation
the	I-mutation
bracts	I-mutation
.	O
Flowers	O
-LRB-5--RRB-6-merous,	O
the	O
pedicels	O
24.8	O
mm	O
long	O
.	O
Hypanthium	O
ca	O
3	O
3.5	O
mm,	O
green	O
but	O
covered	O
with	O
reddish	O
to	O
vinose	O
trichomes,	O
terete	O
to	O
oblong-urceolate,	O
internal	O
surface	O
and	O
torus	O
glabrous	O
.	O
Calyx	O
green	O
but	O
covered	O
with	O
reddish	O
to	O
vinose	O
trichomes,	O
opening	O
regularly;	O
tube	O
ca	O
0.8	O
mm	O
long;	O
sepals	O
1.92.1	O
mm	O
long,	O
deltoid	O
to	O
rounded,	O
margins	O
shortly	O
ciliolate	O
-LRB-cilia	O
ca	O
0.6	O
mm	O
long-RRB-;	O
dorsal	O
teeth	O
4.14.3	O
mm	O
long,	O
linear	O
.	O
Petals	O
7.78.4	O
4.65.4	O
mm,	O
white	O
-LRB-but	O
light-pink	O
in	O
the	O
buds-RRB-,	O
obovate,	O
apex	O
truncate,	O
margins	O
entire,	O
abaxial	O
surface	O
slightly	O
papillose	O
.	O
Stamens	O
-LRB-10--RRB-	O
12,	B-geography
isomorphic,	I-geography
all	I-geography
grouped	I-geography
in	I-geography
a	I-geography
cluster	I-geography
at	B-mutation
one	I-mutation
side	I-mutation
of	I-mutation
the	I-mutation
flower	O
at	O
anthesis;	O
filaments	O
3.13.5	O
mm	O
long;	O
